gene,pvalues,padj
OR8H2,0.536916809673508,1
PADI1,0.536916809673508,1
PDE4B,0.536916809673508,1
PDE5A,0.536916809673508,1
PDE8A,0.536916809673508,1
PHACTR3,0.536916809673508,1
PHAX,0.536916809673508,1
PIAS3,0.536916809673508,1
PIGG,0.536916809673508,1
PKP1,0.536916809673508,1
PKP2,0.536916809673508,1
PKP3,0.536916809673508,1
PNLIP,0.536916809673508,1
POLH,0.536916809673508,1
POLK,0.536916809673508,1
PPM1L,0.536916809673508,1
PRAMEF20,0.536916809673508,1
PRDM4,0.536916809673508,1
PRKG2,0.536916809673508,1
PRRT3,0.536916809673508,1
PSG9,0.536916809673508,1
PUF60,0.536916809673508,1
QRFPR,0.536916809673508,1
RAB3C,0.536916809673508,1
RAD17,0.536916809673508,1
RAPGEF3,0.536916809673508,1
RARB,0.536916809673508,1
REPS1,0.536916809673508,1
RPAP1,0.536916809673508,1
RSPH6A,0.536916809673508,1
SAMD7,0.536916809673508,1
SERPINA10,0.536916809673508,1
SGIP1,0.536916809673508,1
SH3BP2,0.536916809673508,1
SH3GL3,0.536916809673508,1
SIK3,0.536916809673508,1
SIX5,0.536916809673508,1
SLC11A1,0.536916809673508,1
SLC19A1,0.536916809673508,1
SLC6A17,0.536916809673508,1
SLC8B1,0.536916809673508,1
SNX1,0.536916809673508,1
SOBP,0.536916809673508,1
SPATA31A3,0.536916809673508,1
SRBD1,0.536916809673508,1
SRL,0.536916809673508,1
SRP72,0.536916809673508,1
SSBP3,0.536916809673508,1
ST6GALNAC3,0.536916809673508,1
ST8SIA3,0.536916809673508,1
STAC,0.536916809673508,1
STK4,0.536916809673508,1
STXBP3,0.536916809673508,1
SUPT20H,0.536916809673508,1
SUSD5,0.536916809673508,1
SVOPL,0.536916809673508,1
TAAR9,0.536916809673508,1
TACC1,0.536916809673508,1
TBK1,0.536916809673508,1
TBRG4,0.536916809673508,1
TBX22,0.536916809673508,1
TCF3,0.536916809673508,1
THADA,0.536916809673508,1
TLR1,0.536916809673508,1
TLR3,0.536916809673508,1
TMEM246,0.536916809673508,1
TMEM57,0.536916809673508,1
TMPRSS7,0.536916809673508,1
TOX3,0.536916809673508,1
TPP1,0.536916809673508,1
TRAF3,0.536916809673508,1
TRIP6,0.536916809673508,1
TSPYL2,0.536916809673508,1
TTLL10,0.536916809673508,1
TUBA3E,0.536916809673508,1
TUSC3,0.536916809673508,1
UBXN4,0.536916809673508,1
UGT1A6,0.536916809673508,1
UGT2B4,0.536916809673508,1
UMODL1,0.536916809673508,1
UNC45A,0.536916809673508,1
VCP,0.536916809673508,1
VIT,0.536916809673508,1
WBP4,0.536916809673508,1
WDR45,0.536916809673508,1
ZC3H11A,0.536916809673508,1
ZC3H12A,0.536916809673508,1
ZC3HC1,0.536916809673508,1
ZDHHC5,0.536916809673508,1
ZFR,0.536916809673508,1
ZNF101,0.536916809673508,1
ZNF132,0.536916809673508,1
ZNF19,0.536916809673508,1
ZNF221,0.536916809673508,1
ZNF227,0.536916809673508,1
ZNF264,0.536916809673508,1
ZNF283,0.536916809673508,1
ZNF284,0.536916809673508,1
ZNF337,0.536916809673508,1
ZNF513,0.536916809673508,1
ZNF544,0.536916809673508,1
ZNF571,0.536916809673508,1
ZNF600,0.536916809673508,1
ZNF692,0.536916809673508,1
ZNF701,0.536916809673508,1
ZSWIM2,0.536916809673508,1
DNAH9,0.539030365766359,1
ABCA7,0.543410855530512,1
CLUH,0.543410855530512,1
PRDM10,0.543410855530512,1
PTCH1,0.543410855530512,1
SBF1,0.543410855530512,1
SLIT3,0.543410855530512,1
ANK1,0.543720719331364,1
ARHGAP31,0.543720719331364,1
BRWD1,0.543720719331364,1
CHD1,0.543720719331364,1
PCDHGA5,0.543720719331364,1
SRRM2,0.543720719331364,1
SYCP2,0.543720719331364,1
TANC2,0.543720719331364,1
AMER1,0.54882440072044,1
GRIA2,0.55460744376868,1
MDGA2,0.55460744376868,1
NPAP1,0.55460744376868,1
LAMC3,0.558304134114895,1
PKD1,0.558304134114895,1
PKD1L1,0.558304134114895,1
TET3,0.558304134114895,1
ABCG4,0.559644443758498,1
ALOX15B,0.559644443758498,1
ANKRD24,0.559644443758498,1
ANPEP,0.559644443758498,1
APBB3,0.559644443758498,1
ARHGEF12,0.559644443758498,1
BPIFB1,0.559644443758498,1
CLCN1,0.559644443758498,1
CNGA1,0.559644443758498,1
COMP,0.559644443758498,1
CTDP1,0.559644443758498,1
CUL3,0.559644443758498,1
CYFIP1,0.559644443758498,1
CYLD,0.559644443758498,1
CYP2A7,0.559644443758498,1
DDX42,0.559644443758498,1
DENND1C,0.559644443758498,1
DUSP16,0.559644443758498,1
EPS15,0.559644443758498,1
FBXO30,0.559644443758498,1
FBXO38,0.559644443758498,1
FGD4,0.559644443758498,1
FMO3,0.559644443758498,1
FUBP3,0.559644443758498,1
GOLGA1,0.559644443758498,1
HECTD2,0.559644443758498,1
HLX,0.559644443758498,1
JAKMIP3,0.559644443758498,1
KLF3,0.559644443758498,1
KRT34,0.559644443758498,1
KRT74,0.559644443758498,1
LONRF1,0.559644443758498,1
MAG,0.559644443758498,1
MELK,0.559644443758498,1
MPHOSPH10,0.559644443758498,1
MSL2,0.559644443758498,1
MYO1H,0.559644443758498,1
NCOA3,0.559644443758498,1
NR2E1,0.559644443758498,1
PABPC3,0.559644443758498,1
PHC2,0.559644443758498,1
PPP2R1A,0.559644443758498,1
RBM27,0.559644443758498,1
RIC1,0.559644443758498,1
SAMHD1,0.559644443758498,1
SEC24D,0.559644443758498,1
SLCO1B1,0.559644443758498,1
SOX11,0.559644443758498,1
SPAG16,0.559644443758498,1
TBL1XR1,0.559644443758498,1
TRIM24,0.559644443758498,1
UACA,0.559644443758498,1
USP25,0.559644443758498,1
USP35,0.559644443758498,1
USP53,0.559644443758498,1
XPO7,0.559644443758498,1
ZNF214,0.559644443758498,1
ZNF419,0.559644443758498,1
ZNHIT6,0.559644443758498,1
ACAN,0.563902905051784,1
MYH2,0.563902905051784,1
PXDNL,0.563902905051784,1
ABHD10,0.569827889851713,1
ACP6,0.569827889851713,1
AIPL1,0.569827889851713,1
AKR7A3,0.569827889851713,1
ALPPL2,0.569827889851713,1
ANGEL2,0.569827889851713,1
ANKRD16,0.569827889851713,1
ANKRD22,0.569827889851713,1
AP000304.12,0.569827889851713,1
APH1B,0.569827889851713,1
APOA1BP,0.569827889851713,1
APOPT1,0.569827889851713,1
AREG,0.569827889851713,1
ARMS2,0.569827889851713,1
ARPC2,0.569827889851713,1
ARRDC2,0.569827889851713,1
ART4,0.569827889851713,1
ASF1B,0.569827889851713,1
ATF4,0.569827889851713,1
ATG16L2,0.569827889851713,1
ATL3,0.569827889851713,1
ATP5F1,0.569827889851713,1
ATRAID,0.569827889851713,1
ATXN3,0.569827889851713,1
AUP1,0.569827889851713,1
AURKA,0.569827889851713,1
BCAT2,0.569827889851713,1
BMI1,0.569827889851713,1
BMP6,0.569827889851713,1
BZW2,0.569827889851713,1
C10orf11,0.569827889851713,1
C11orf70,0.569827889851713,1
C12orf45,0.569827889851713,1
C12orf71,0.569827889851713,1
C14orf166,0.569827889851713,1
C17orf59,0.569827889851713,1
C17orf85,0.569827889851713,1
C19orf40,0.569827889851713,1
C1orf21,0.569827889851713,1
C1QTNF4,0.569827889851713,1
C20orf195,0.569827889851713,1
C2orf40,0.569827889851713,1
C2orf76,0.569827889851713,1
C2orf88,0.569827889851713,1
C3orf30,0.569827889851713,1
C7orf61,0.569827889851713,1
C8orf46,0.569827889851713,1
C8orf86,0.569827889851713,1
CBX7,0.569827889851713,1
CCDC101,0.569827889851713,1
CCDC25,0.569827889851713,1
CCNY,0.569827889851713,1
CD226,0.569827889851713,1
CD44,0.569827889851713,1
CD86,0.569827889851713,1
CENPP,0.569827889851713,1
CERCAM,0.569827889851713,1
CHAMP1,0.569827889851713,1
CHIC1,0.569827889851713,1
CHID1,0.569827889851713,1
CHM,0.569827889851713,1
CHMP2A,0.569827889851713,1
CHRNA7,0.569827889851713,1
CLEC1B,0.569827889851713,1
CLEC4M,0.569827889851713,1
CLN5,0.569827889851713,1
CLPS,0.569827889851713,1
CMTM1,0.569827889851713,1
CNPY1,0.569827889851713,1
COA6,0.569827889851713,1
COPS5,0.569827889851713,1
COX11,0.569827889851713,1
CRLF1,0.569827889851713,1
CST5,0.569827889851713,1
CTDSP2,0.569827889851713,1
CTHRC1,0.569827889851713,1
CTTN,0.569827889851713,1
CYP2J2,0.569827889851713,1
D2HGDH,0.569827889851713,1
DBNDD1,0.569827889851713,1
DCAF16,0.569827889851713,1
DDX3Y,0.569827889851713,1
DEFB119,0.569827889851713,1
DEFB124,0.569827889851713,1
DEFB125,0.569827889851713,1
DEGS2,0.569827889851713,1
DFNB59,0.569827889851713,1
DHRS4L2,0.569827889851713,1
DHRSX,0.569827889851713,1
DLX6,0.569827889851713,1
DOK2,0.569827889851713,1
DPEP1,0.569827889851713,1
DUOXA1,0.569827889851713,1
DUSP19,0.569827889851713,1
EDARADD,0.569827889851713,1
EFCAB1,0.569827889851713,1
EGR4,0.569827889851713,1
EIF4E2,0.569827889851713,1
EIF4EBP2,0.569827889851713,1
EIF5,0.569827889851713,1
ELMOD3,0.569827889851713,1
ENSA,0.569827889851713,1
ENY2,0.569827889851713,1
F3,0.569827889851713,1
FA2H,0.569827889851713,1
FABP6,0.569827889851713,1
FABP9,0.569827889851713,1
FAM111A,0.569827889851713,1
FAM126B,0.569827889851713,1
FAM151B,0.569827889851713,1
FAM192A,0.569827889851713,1
FAM213B,0.569827889851713,1
FDCSP,0.569827889851713,1
FDFT1,0.569827889851713,1
FGF7,0.569827889851713,1
FN3KRP,0.569827889851713,1
FNTB,0.569827889851713,1
FOSL2,0.569827889851713,1
FOXJ1,0.569827889851713,1
FUT3,0.569827889851713,1
GALE,0.569827889851713,1
GALNT12,0.569827889851713,1
GCG,0.569827889851713,1
GIMAP5,0.569827889851713,1
GIPC2,0.569827889851713,1
GJC3,0.569827889851713,1
GKN1,0.569827889851713,1
GLTP,0.569827889851713,1
GOLGA6D,0.569827889851713,1
GPBAR1,0.569827889851713,1
GPR157,0.569827889851713,1
GRP,0.569827889851713,1
GTF3C5,0.569827889851713,1
GTSE1,0.569827889851713,1
HAO2,0.569827889851713,1
HAUS4,0.569827889851713,1
HBD,0.569827889851713,1
HELT,0.569827889851713,1
HIBCH,0.569827889851713,1
HIST1H2AD,0.569827889851713,1
HIST1H2BB,0.569827889851713,1
HIST1H4F,0.569827889851713,1
HIST1H4J,0.569827889851713,1
HLA-DMA,0.569827889851713,1
HRASLS,0.569827889851713,1
HRASLS5,0.569827889851713,1
HSD17B11,0.569827889851713,1
HSD17B12,0.569827889851713,1
HSPA5,0.569827889851713,1
IFI30,0.569827889851713,1
IFNA17,0.569827889851713,1
IFNB1,0.569827889851713,1
IFNG,0.569827889851713,1
IFT22,0.569827889851713,1
IFT43,0.569827889851713,1
IGHV2-70,0.569827889851713,1
IGKV1-16,0.569827889851713,1
IGKV2-30,0.569827889851713,1
IGLL5,0.569827889851713,1
IGLV3-25,0.569827889851713,1
IGLV3-9,0.569827889851713,1
IL15,0.569827889851713,1
IL19,0.569827889851713,1
IMPA2,0.569827889851713,1
INHBB,0.569827889851713,1
IQCF5,0.569827889851713,1
IQCF6,0.569827889851713,1
IRF8,0.569827889851713,1
IRF9,0.569827889851713,1
IST1,0.569827889851713,1
ITLN1,0.569827889851713,1
KANK3,0.569827889851713,1
KCNK15,0.569827889851713,1
KHK,0.569827889851713,1
KIR2DS4,0.569827889851713,1
KLK14,0.569827889851713,1
KRT14,0.569827889851713,1
KRT86,0.569827889851713,1
KRTAP3-1,0.569827889851713,1
KRTAP4-2,0.569827889851713,1
LAIR2,0.569827889851713,1
LDLRAD4,0.569827889851713,1
LEFTY1,0.569827889851713,1
LGALS16,0.569827889851713,1
LGALS9C,0.569827889851713,1
LIX1L,0.569827889851713,1
LMAN1L,0.569827889851713,1
LPGAT1,0.569827889851713,1
LRRC55,0.569827889851713,1
LRRC69,0.569827889851713,1
LSM14B,0.569827889851713,1
LYNX1,0.569827889851713,1
LYSMD3,0.569827889851713,1
MAGEB10,0.569827889851713,1
MAK16,0.569827889851713,1
MAP1LC3A,0.569827889851713,1
MAZ,0.569827889851713,1
MBTPS2,0.569827889851713,1
MCAT,0.569827889851713,1
MED17,0.569827889851713,1
MGLL,0.569827889851713,1
MGMT,0.569827889851713,1
MLKL,0.569827889851713,1
MOB3B,0.569827889851713,1
MOB3C,0.569827889851713,1
MOCS2,0.569827889851713,1
MOSPD2,0.569827889851713,1
MPND,0.569827889851713,1
MPV17,0.569827889851713,1
MPV17L2,0.569827889851713,1
MPZL1,0.569827889851713,1
MRPL37,0.569827889851713,1
MRPL48,0.569827889851713,1
MRPL50,0.569827889851713,1
MRRF,0.569827889851713,1
MS4A12,0.569827889851713,1
MS4A4A,0.569827889851713,1
MSANTD1,0.569827889851713,1
MTHFD2,0.569827889851713,1
MTSS1L,0.569827889851713,1
MYL10,0.569827889851713,1
N6AMT2,0.569827889851713,1
NAA50,0.569827889851713,1
NACA,0.569827889851713,1
NAP1L4,0.569827889851713,1
NBPF26,0.569827889851713,1
NBPF4,0.569827889851713,1
NDUFB9,0.569827889851713,1
NFIX,0.569827889851713,1
NFKBIA,0.569827889851713,1
NKX2-8,0.569827889851713,1
NPIPB15,0.569827889851713,1
NQO1,0.569827889851713,1
NRIP2,0.569827889851713,1
NUCKS1,0.569827889851713,1
NUDT16L1,0.569827889851713,1
NUDT19,0.569827889851713,1
OAF,0.569827889851713,1
OGFOD1,0.569827889851713,1
OLR1,0.569827889851713,1
OMP,0.569827889851713,1
OR10K2,0.569827889851713,1
OR1K1,0.569827889851713,1
OR2B3,0.569827889851713,1
OR4F15,0.569827889851713,1
OR4X2,0.569827889851713,1
OR52E2,0.569827889851713,1
OR5T1,0.569827889851713,1
OR8J3,0.569827889851713,1
ORAI3,0.569827889851713,1
P2RX5,0.569827889851713,1
P2RY1,0.569827889851713,1
PANX3,0.569827889851713,1
PATE2,0.569827889851713,1
PAWR,0.569827889851713,1
PCBP4,0.569827889851713,1
PDCD2L,0.569827889851713,1
PGA5,0.569827889851713,1
PGAM5,0.569827889851713,1
PIR,0.569827889851713,1
PITPNB,0.569827889851713,1
PLAUR,0.569827889851713,1
PLEKHG7,0.569827889851713,1
PNKP,0.569827889851713,1
PNMA6A,0.569827889851713,1
POLR2H,0.569827889851713,1
PPAP2B,0.569827889851713,1
PRKACB,0.569827889851713,1
PRMT1,0.569827889851713,1
PROSC,0.569827889851713,1
PSMA4,0.569827889851713,1
PTGDS,0.569827889851713,1
RAB23,0.569827889851713,1
RAB26,0.569827889851713,1
RABEP1,0.569827889851713,1
RABL2B,0.569827889851713,1
RAC1,0.569827889851713,1
RAD9A,0.569827889851713,1
RASGEF1C,0.569827889851713,1
RASL12,0.569827889851713,1
REEP4,0.569827889851713,1
REG3G,0.569827889851713,1
RETN,0.569827889851713,1
RFPL3S,0.569827889851713,1
RGS16,0.569827889851713,1
RHBDD3,0.569827889851713,1
RHO,0.569827889851713,1
RIC8A,0.569827889851713,1
RMND5B,0.569827889851713,1
RNF13,0.569827889851713,1
RNF14,0.569827889851713,1
RNF170,0.569827889851713,1
RNF182,0.569827889851713,1
RNF215,0.569827889851713,1
RNF217,0.569827889851713,1
RP11-330H6.5,0.569827889851713,1
RPF2,0.569827889851713,1
RPS6KB2,0.569827889851713,1
SAA2-SAA4,0.569827889851713,1
SAMD1,0.569827889851713,1
SAPCD1,0.569827889851713,1
SCO2,0.569827889851713,1
SCOC,0.569827889851713,1
SDC1,0.569827889851713,1
SERPINA3,0.569827889851713,1
SFTPA1,0.569827889851713,1
SHISA3,0.569827889851713,1
SHISA4,0.569827889851713,1
SLAMF8,0.569827889851713,1
SLC25A15,0.569827889851713,1
SLC30A5,0.569827889851713,1
SLC30A7,0.569827889851713,1
SLC35F5,0.569827889851713,1
SPC25,0.569827889851713,1
SPRY2,0.569827889851713,1
SPRYD4,0.569827889851713,1
SS18,0.569827889851713,1
SSBP1,0.569827889851713,1
SSU72,0.569827889851713,1
STAP1,0.569827889851713,1
STX18,0.569827889851713,1
SUCNR1,0.569827889851713,1
SUFU,0.569827889851713,1
SULT1C4,0.569827889851713,1
SYT13,0.569827889851713,1
TADA1,0.569827889851713,1
TAGLN,0.569827889851713,1
TCAF1,0.569827889851713,1
TCEB3CL,0.569827889851713,1
TCTE3,0.569827889851713,1
TERF2,0.569827889851713,1
TERF2IP,0.569827889851713,1
TFF2,0.569827889851713,1
THAP10,0.569827889851713,1
THAP8,0.569827889851713,1
TIFAB,0.569827889851713,1
TM7SF2,0.569827889851713,1
TMEM105,0.569827889851713,1
TMEM106C,0.569827889851713,1
TMEM129,0.569827889851713,1
TMEM138,0.569827889851713,1
TMEM151A,0.569827889851713,1
TMEM167A,0.569827889851713,1
TMEM184C,0.569827889851713,1
TMEM207,0.569827889851713,1
TMEM216,0.569827889851713,1
TMEM30B,0.569827889851713,1
TMEM56,0.569827889851713,1
TMX4,0.569827889851713,1
TNNC2,0.569827889851713,1
TNNI3,0.569827889851713,1
TNP2,0.569827889851713,1
TOM1,0.569827889851713,1
TOMM22,0.569827889851713,1
TPH1,0.569827889851713,1
TRAPPC4,0.569827889851713,1
TRAPPC5,0.569827889851713,1
TRMT61B,0.569827889851713,1
TRUB1,0.569827889851713,1
TSPAN9,0.569827889851713,1
TTC26,0.569827889851713,1
TTPA,0.569827889851713,1
TUBG1,0.569827889851713,1
TVP23B,0.569827889851713,1
UBAP1,0.569827889851713,1
UBE2B,0.569827889851713,1
UBE2E1,0.569827889851713,1
UBE2E3,0.569827889851713,1
UBTD1,0.569827889851713,1
UCHL5,0.569827889851713,1
UCN2,0.569827889851713,1
UCP3,0.569827889851713,1
UTP11L,0.569827889851713,1
VAMP7,0.569827889851713,1
VAX2,0.569827889851713,1
VDR,0.569827889851713,1
VENTX,0.569827889851713,1
VPS37A,0.569827889851713,1
WDR74,0.569827889851713,1
WWTR1,0.569827889851713,1
XAGE5,0.569827889851713,1
YWHAQ,0.569827889851713,1
ZBTB42,0.569827889851713,1
ZBTB9,0.569827889851713,1
ZDHHC24,0.569827889851713,1
ZFAND3,0.569827889851713,1
ZFYVE21,0.569827889851713,1
ZNF250,0.569827889851713,1
ZNF512,0.569827889851713,1
ACSS3,0.572161480734257,1
ADARB2,0.572161480734257,1
ADD3,0.572161480734257,1
ADGRE1,0.572161480734257,1
ADGRG3,0.572161480734257,1
AGO1,0.572161480734257,1
AKNA,0.572161480734257,1
ANO6,0.572161480734257,1
ASIC3,0.572161480734257,1
ATP2B1,0.572161480734257,1
BRPF1,0.572161480734257,1
CCDC87,0.572161480734257,1
CCP110,0.572161480734257,1
CD58,0.572161480734257,1
CDC20B,0.572161480734257,1
CDH19,0.572161480734257,1
CFAP70,0.572161480734257,1
CHST10,0.572161480734257,1
CHTF18,0.572161480734257,1
CNTNAP3,0.572161480734257,1
CSNK1A1L,0.572161480734257,1
DAB2IP,0.572161480734257,1
DCAF6,0.572161480734257,1
DNM1,0.572161480734257,1
DNM2,0.572161480734257,1
EFCAB8,0.572161480734257,1
ERG,0.572161480734257,1
FAM13A,0.572161480734257,1
FAM188B,0.572161480734257,1
FBXL18,0.572161480734257,1
FBXW10,0.572161480734257,1
FGFR1,0.572161480734257,1
FZD2,0.572161480734257,1
GALNTL6,0.572161480734257,1
GBE1,0.572161480734257,1
GCNT4,0.572161480734257,1
GJA10,0.572161480734257,1
GP2,0.572161480734257,1
GPR156,0.572161480734257,1
GTDC1,0.572161480734257,1
GTF3C2,0.572161480734257,1
GTF3C3,0.572161480734257,1
GZF1,0.572161480734257,1
HIPK1,0.572161480734257,1
HLA-C,0.572161480734257,1
HTR5A,0.572161480734257,1
IQUB,0.572161480734257,1
ITGB8,0.572161480734257,1
KEL,0.572161480734257,1
KHSRP,0.572161480734257,1
KIAA1324,0.572161480734257,1
KLC2,0.572161480734257,1
KLHL9,0.572161480734257,1
LRP10,0.572161480734257,1
LRRFIP2,0.572161480734257,1
MAATS1,0.572161480734257,1
MCM7,0.572161480734257,1
MEX3B,0.572161480734257,1
MLLT6,0.572161480734257,1
MTR,0.572161480734257,1
NACAD,0.572161480734257,1
NEK4,0.572161480734257,1
NOC4L,0.572161480734257,1
NOM1,0.572161480734257,1
NUP93,0.572161480734257,1
NYAP1,0.572161480734257,1
ODF2,0.572161480734257,1
OTOP2,0.572161480734257,1
PARG,0.572161480734257,1
PDE4A,0.572161480734257,1
PDILT,0.572161480734257,1
PDS5A,0.572161480734257,1
PHLDB1,0.572161480734257,1
PKD2L1,0.572161480734257,1
PLA2G6,0.572161480734257,1
POLM,0.572161480734257,1
POLR1B,0.572161480734257,1
PPFIBP2,0.572161480734257,1
PREP,0.572161480734257,1
PRR14,0.572161480734257,1
RHOBTB1,0.572161480734257,1
RNF31,0.572161480734257,1
SEC24B,0.572161480734257,1
SEMA3A,0.572161480734257,1
SKIV2L2,0.572161480734257,1
SLC6A1,0.572161480734257,1
SLFN11,0.572161480734257,1
SLITRK3,0.572161480734257,1
SPOCK3,0.572161480734257,1
SPZ1,0.572161480734257,1
ST5,0.572161480734257,1
ST8SIA4,0.572161480734257,1
ST8SIA6,0.572161480734257,1
TFIP11,0.572161480734257,1
TOP2A,0.572161480734257,1
TOPAZ1,0.572161480734257,1
TOX4,0.572161480734257,1
TTC17,0.572161480734257,1
USHBP1,0.572161480734257,1
VN1R2,0.572161480734257,1
ZBTB38,0.572161480734257,1
ZKSCAN5,0.572161480734257,1
ZNF135,0.572161480734257,1
ZNF331,0.572161480734257,1
ZNF790,0.572161480734257,1
CNTNAP5,0.573270188717343,1
DSEL,0.573270188717343,1
DSP,0.573270188717343,1
KALRN,0.573270188717343,1
LTBP2,0.573270188717343,1
SETD2,0.573270188717343,1
KMT2D,0.581530731026373,1
AASS,0.58241681879677,1
AMPD1,0.58241681879677,1
CHRM3,0.58241681879677,1
CLCN2,0.58241681879677,1
COL4A3,0.58241681879677,1
DHX8,0.58241681879677,1
DLGAP4,0.58241681879677,1
FAM214A,0.58241681879677,1
HHIPL2,0.58241681879677,1
IL1RAPL1,0.58241681879677,1
IL1RAPL2,0.58241681879677,1
INVS,0.58241681879677,1
KCNG1,0.58241681879677,1
KIF5C,0.58241681879677,1
LRCH2,0.58241681879677,1
MEIS1,0.58241681879677,1
MIS18BP1,0.58241681879677,1
MPHOSPH9,0.58241681879677,1
NKTR,0.58241681879677,1
NUTM1,0.58241681879677,1
OR5I1,0.58241681879677,1
PCDHAC2,0.58241681879677,1
PEX1,0.58241681879677,1
PIP5K1C,0.58241681879677,1
PLCG1,0.58241681879677,1
POGK,0.58241681879677,1
POTEB3,0.58241681879677,1
PRKCB,0.58241681879677,1
PTCHD1,0.58241681879677,1
RASGRP3,0.58241681879677,1
RORB,0.58241681879677,1
SDHA,0.58241681879677,1
SLC13A3,0.58241681879677,1
SLC16A7,0.58241681879677,1
SLC26A5,0.58241681879677,1
SPARCL1,0.58241681879677,1
TCF4,0.58241681879677,1
ZIC4,0.58241681879677,1
ZNF454,0.58241681879677,1
ZNF479,0.58241681879677,1
ZNF534,0.58241681879677,1
ZNF567,0.58241681879677,1
ZNF592,0.58241681879677,1
ADGRL2,0.585553475933392,1
STAB1,0.585553475933392,1
USP34,0.585553475933392,1
PCDH18,0.590897136303115,1
ROS1,0.590897136303115,1
UBR4,0.590897136303115,1
BRCA2,0.597353440876304,1
FRYL,0.598908950127537,1
TCF7L2,0.598908950127537,1
ABCC2,0.603949505906992,1
ADARB1,0.603949505906992,1
AHRR,0.603949505906992,1
AIM1,0.603949505906992,1
ALS2CL,0.603949505906992,1
AP5Z1,0.603949505906992,1
ARHGEF1,0.603949505906992,1
ASB5,0.603949505906992,1
ATP1A1,0.603949505906992,1
BCAS3,0.603949505906992,1
CCDC129,0.603949505906992,1
CCDC88B,0.603949505906992,1
CD248,0.603949505906992,1
CEP112,0.603949505906992,1
CHST2,0.603949505906992,1
CLTC,0.603949505906992,1
CNKSR1,0.603949505906992,1
DSG3,0.603949505906992,1
EBF1,0.603949505906992,1
EPB41L1,0.603949505906992,1
EPHA10,0.603949505906992,1
EPHB2,0.603949505906992,1
FZD10,0.603949505906992,1
G3BP1,0.603949505906992,1
GLRB,0.603949505906992,1
GRID2IP,0.603949505906992,1
HTR1A,0.603949505906992,1
IGFN1,0.603949505906992,1
IL18R1,0.603949505906992,1
ITGAM,0.603949505906992,1
ITK,0.603949505906992,1
IVL,0.603949505906992,1
KANK2,0.603949505906992,1
KIAA0232,0.603949505906992,1
KIAA1683,0.603949505906992,1
KLHL6,0.603949505906992,1
LARGE,0.603949505906992,1
LMBRD2,0.603949505906992,1
LMTK2,0.603949505906992,1
LRRC66,0.603949505906992,1
MAP4,0.603949505906992,1
MAP7,0.603949505906992,1
MFRP,0.603949505906992,1
MMS22L,0.603949505906992,1
MYBPC3,0.603949505906992,1
NHSL1,0.603949505906992,1
NPR2,0.603949505906992,1
OAS2,0.603949505906992,1
OPCML,0.603949505906992,1
OR2M2,0.603949505906992,1
PARP1,0.603949505906992,1
PAX6,0.603949505906992,1
PCDHGB2,0.603949505906992,1
PDHA2,0.603949505906992,1
PLK1,0.603949505906992,1
POM121L2,0.603949505906992,1
PRG4,0.603949505906992,1
PROX1,0.603949505906992,1
PTCHD4,0.603949505906992,1
PTPN12,0.603949505906992,1
RAD54L2,0.603949505906992,1
RAG1,0.603949505906992,1
RANBP17,0.603949505906992,1
RNF20,0.603949505906992,1
ROCK2,0.603949505906992,1
SIPA1L3,0.603949505906992,1
SLC27A6,0.603949505906992,1
SRRT,0.603949505906992,1
STK10,0.603949505906992,1
SYNM,0.603949505906992,1
TECPR2,0.603949505906992,1
TLN2,0.603949505906992,1
TMF1,0.603949505906992,1
TMTC3,0.603949505906992,1
TNPO3,0.603949505906992,1
TRPM4,0.603949505906992,1
TSGA10,0.603949505906992,1
TTF1,0.603949505906992,1
TTLL2,0.603949505906992,1
TTLL5,0.603949505906992,1
UBE3C,0.603949505906992,1
URB2,0.603949505906992,1
ZHX3,0.603949505906992,1
ZIM2,0.603949505906992,1
ABLIM3,0.604995900532462,1
ACTL9,0.604995900532462,1
ADGRG2,0.604995900532462,1
ANO4,0.604995900532462,1
ARNTL2,0.604995900532462,1
ARPP21,0.604995900532462,1
ATP8B1,0.604995900532462,1
ATP9A,0.604995900532462,1
ATXN1,0.604995900532462,1
AXDND1,0.604995900532462,1
C1orf101,0.604995900532462,1
CAMSAP3,0.604995900532462,1
CEP152,0.604995900532462,1
CEP170B,0.604995900532462,1
CFAP45,0.604995900532462,1
COL28A1,0.604995900532462,1
DNMBP,0.604995900532462,1
FAM83H,0.604995900532462,1
GFRA1,0.604995900532462,1
GOLGA3,0.604995900532462,1
HCFC2,0.604995900532462,1
HEPHL1,0.604995900532462,1
IMPG2,0.604995900532462,1
IPO11,0.604995900532462,1
KAZN,0.604995900532462,1
KDM4A,0.604995900532462,1
KIAA0319,0.604995900532462,1
KIAA1551,0.604995900532462,1
KIAA1586,0.604995900532462,1
LAMC1,0.604995900532462,1
LPIN3,0.604995900532462,1
LRP12,0.604995900532462,1
LRRC49,0.604995900532462,1
MAP9,0.604995900532462,1
MDC1,0.604995900532462,1
MINK1,0.604995900532462,1
MROH7,0.604995900532462,1
NCAPD2,0.604995900532462,1
NEMF,0.604995900532462,1
NUP188,0.604995900532462,1
OTUD4,0.604995900532462,1
PABPC5,0.604995900532462,1
PAXBP1,0.604995900532462,1
PCDHGB5,0.604995900532462,1
PDE3A,0.604995900532462,1
PLCB1,0.604995900532462,1
PLEKHG1,0.604995900532462,1
PLEKHM2,0.604995900532462,1
POP1,0.604995900532462,1
